title,desc,url,provider,updated,views,useCount,keywords
한국농업기술진흥원_생명자원정보 조회 서비스,"학명, 일반명(한글), 자원분류 정보와 함께 식물(영양체, 종자), 미생물(세균, 바이러스), 동물(축산, 곤충) 등 국내 15개 이상 연계기관의 다양한 통합 생명자원 내역을 상세하게",https://www.data.go.kr/data/15152596/openapi.do,한국농업기술진흥원,2025-12-15,233,6,
"식품의약품안전처_축산물(도축업,보관업,운반업,집유업,식용란선별포장업) 폐업정보 조회","또한 축산물 분야의 정보 투명성 제고, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15111984/openapi.do,식품의약품안전처,2025-08-18,1357,13,
식품의약품안전처_식육즉석판매가공업 폐업정보,"또한 식육즉석판매가공업 분야의 정보 투명성 제고, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15105522/openapi.do,식품의약품안전처,2025-08-18,1661,13,
경기도_축산물 출하전 생체 잔류검사 집계 현황,"지자체 및 연구기관은 축산물 안전 정책 수립, 축종별 위험도 평가, 축산농가의 위생 관리 개선 방안 마련 등에 본 데이터를 활용할 수 있습니다.",https://www.data.go.kr/data/15056913/openapi.do,경기도,2025-08-22,2055,19,
식품의약품안전처_위생용품 폐업정보,"또한 위생용품 분야의 정보 제공, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15105543/openapi.do,식품의약품안전처,2025-08-18,1483,13,
전라남도_환경방사선안전정보,"검사 항목은 세슘(Cs) 및 요오드(I) 핵종이며, 정부 기준(세슘 ≤ 100 Bq/kg, 유아 식품은 ≤ 50 Bq/kg)을 모두 만족합니다.",https://www.data.go.kr/data/15143331/openapi.do,전라남도,2026-04-21,771,38,
서울특별시농수산식품공사_주간등락품목(하락한품목),* 서울시농수산식품공사에서 제공중인 주간등락품목(하락한품목)에 대한 API 입니다.,https://www.data.go.kr/data/15076049/openapi.do,서울특별시농수산식품공사,2025-07-04,1894,22,
전라남도_천일염 가공기업,"주로 염전에서 생산되며, 자연친화적인 방식과 풍부한 미네랄 함량으로 건강식품 및 전통 식재료로 주목받고 있습니다.",https://www.data.go.kr/data/15074714/openapi.do,전라남도,2025-07-21,2479,29,
전라남도_분양단지 정보,"정주여건 개선: 환경·문화 인프라 확충 지원사업 강화 - 전략 산업단지 동향 - 광양만권 첨단소재 국가산단: 약 396만㎡, 반도체·2차전지 등 육성 계획 추진 중 - 고흥 청정식품단지",https://www.data.go.kr/data/15083769/openapi.do,전라남도,2025-07-21,2637,33,
식품의약품안전처_위생용품 품목제조보고(원재료),"또한 식품안전 분야의 정보 투명성 제고, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15145163/openapi.do,식품의약품안전처,2025-08-07,859,8,
식품의약품안전처_용기.포장류제조업 폐업정보 조회,"또한 용기포장류제조업 분야의 정보 제공, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15107374/openapi.do,식품의약품안전처,2025-08-18,1984,11,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 과학기술표준분류 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068283/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-18,2059,40,
전라남도_천일염 생산자,"주로 염전에서 생산되며, 자연친화적인 방식과 풍부한 미네랄 함량으로 건강식품 및 전통 식재료로 주목받고 있습니다.",https://www.data.go.kr/data/15074717/openapi.do,전라남도,2025-07-21,2554,27,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 공통_도로명코드 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068285/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2408,31,
식품의약품안전처_수입축산물 냉동전환 정보,"또한 축산물 안전 분야의 정보 투명성 제고, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15126216/openapi.do,식품의약품안전처,2025-08-18,1858,12,
식품의약품안전처_축산물 가공업 폐업정보 조회,"또한 축산물가공업 분야의 정보 제공, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15111985/openapi.do,식품의약품안전처,2025-08-18,1292,11,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 공통_도로명주소 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068284/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2118,30,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 기술 분류 정보조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068423/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-18,2973,30,
농촌진흥청 국립원예특작과학원_원예특용작물가격동향 조회 서비스,"화훼 : 장미, 백합, 호접란 (*자료출처: aTKamis( 도매가격 ), 화훼(장미, 백합, 호접란)는 양재동 도매가격 인삼은 금산군청 산지시장가격 버섯(표고,양송이) 서울농수산식품공사",https://www.data.go.kr/data/15102060/openapi.do,농촌진흥청 국립원예특작과학원,2025-07-28,2864,26,
서울특별시농수산식품공사_주간등락품목(상승한품목),* 서울시농수산식품공사에서 제공중인 주간등락품목(상승한품목)에 대한 API 입니다.,https://www.data.go.kr/data/15076046/openapi.do,서울특별시농수산식품공사,2025-07-04,1913,19,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 조달 계획 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068577/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2281,29,
서울특별시농수산식품공사_일일등락품목(상승한품목),* 서울시농수산식품공사에서 제공중인 일일등락품목(상승한품목)에 대한 API 입니다.,https://www.data.go.kr/data/15076040/openapi.do,서울특별시농수산식품공사,2025-07-04,1744,18,
농촌진흥청 국립식량과학원_농식품 기능성 사포닌 성분정보 조회 서비스,"제공항목(기능성성분 사포닌 시료정보 조회, 기능성성분 사포닌 성분정보 조회) : 데이터의 총 갯수, 결과목록, 한 페이지 레코드 수, 페이지 수, 건조 생물 여부, 데이터 번호, 시료(식품",https://www.data.go.kr/data/15143604/openapi.do,농촌진흥청 국립식량과학원,2025-07-30,442,12,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 등급 구간 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068548/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2283,28,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구 보고서 요약 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068690/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2710,28,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 사업 공고 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15067899/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2348,27,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 시설 장비 사용 정보 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068290/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2106,27,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 조달 계획 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068563/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2314,27,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 시험연구비 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068712/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2142,27,
농림수산식품교육문화정보원_정산경락 도매시장 유통통계 조회,"이 데이터는 농수축산물 가격 분석, 시장 동향 파악, 식품 정책 개발 및 연구의 기초 자료로 사용될 수 있습니다.",https://www.data.go.kr/data/15109067/openapi.do,농림수산식품교육문화정보원,2025-07-29,880,37,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 사전검토 종류 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068553/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2108,26,
전라남도 여수시_면역력 관광 상품개발을 위한 여수시 로컬푸드 조회 서비스,"또한 (+)catechin, (-)epicatechin(EC) 등 플라보노이드 계열 성분 정보를 포함하여 식품의 기능성 특성을 분석할 수 있도록 구성되어 있습니다.",https://www.data.go.kr/data/15097223/openapi.do,전라남도 여수시,,2586,33,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 평가 문항 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068422/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2100,25,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 단위사업 성과지표 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068711/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1898,25,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 사업 체계 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068715/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2214,25,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연도별 시행계획 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068720/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2011,25,
식품의약품안전처_건강기능식품업소 인허가 변경 정보,"건강기능식품에 관한 법률에 따라 식품의약품안전처가 관리하는 건강기능식품전문제조업, 벤처제조업의 인허가 변경 사항을 제공합니다.",https://www.data.go.kr/data/15145159/openapi.do,식품의약품안전처,2025-08-07,736,5,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구 분야 기술 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068388/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1764,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 제외 조건 가중치 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068445/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2002,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 등급 분배 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068543/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2183,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 기술료 징수 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068673/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2265,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구 보고서 요약 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068681/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1846,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구비 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068692/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2325,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 사업 체계 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068716/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1965,24,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 조직코드 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068281/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2600,33,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 조직(기관) 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068286/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,3862,33,
서울특별시농수산식품공사_일일등락품목(등락품목수),* 서울시농수산식품공사에서 제공중인 일일등락품목(등락품목수) API 입니다.,https://www.data.go.kr/data/15076039/openapi.do,서울특별시농수산식품공사,2025-07-04,1880,14,
식품의약품안전처 식품의약품안전평가원_연구관리 평가 수당 기본 지급율 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068304/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1853,28,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 기관 조회서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15080330/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,4657,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 수요 조사 참여부서 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068130/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2171,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 수요 조사 일정 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068144/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2282,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 평가 위원회 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068382/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2455,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 평가 항목 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068408/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2263,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 세부사업 성과지표 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068413/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2245,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 제외 조건 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068434/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2010,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 녹색 기술 분야 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068447/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2024,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 식약처_연구비_비목 코드 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068646/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2863,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 기술료 징수 첨부파일 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068686/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1944,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 기본 계획 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068717/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2299,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 위탁 정산기관 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068723/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2032,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 정산 계획 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068724/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2417,23,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 협약/계약 환경 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15067878/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1864,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 제안과제 수행 참여 부서 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068151/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2284,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 제안과제 수행 참여 부서 이력 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068165/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2344,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 보유 기관 전담 인력 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068301/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,1749,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구 시설 장비 표준 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068383/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2339,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 성과물 유형 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068391/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2104,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 평가 등급 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068394/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2550,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 세부사업 성과목표 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068402/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2118,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 전문 위원회 자료 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068664/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2146,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 성과지표 성과물 유형 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068669/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2216,22,
식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 전문 위원회 조회 서비스,"[공통설명] 식약처 데이터는 의약품,식품,의료기기,화장품 등 다양한 품목에 관한 허가 및 심사 정보, 제조와 유통 이력,안전성 평가,부작용 사례,위해 정보 등을 포괄적으로 포함하고",https://www.data.go.kr/data/15068675/openapi.do,식품의약품안전처 식품의약품안전평가원,2025-11-23,2235,22,
