title,desc,url,provider,type,cycle,dataId,registered,updated
농림식품RnD 계속과제 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240702000000002538,농림식품기술기획평가원,파일,년간,20240702000000002538,2024-06-27,2025-08-22
농업인 건강·연금보험료 지원사업 안내,농업인 건강·연금보험료 지원사업 안내,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240627000000002482,농림축산식품부,파일,주기없음,20240627000000002482,2024-06-27,2024-06-27
농림축산식품부 연구개발과제 현황,농림축산식품부 연구개발과제 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240627000000002480,농림축산식품부,파일,년간,20240627000000002480,2024-06-27,2025-09-23
농림식품RnD 타연구개발사업활용 성과정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240702000000002539,농림식품기술기획평가원,파일,년간,20240702000000002539,2024-06-27,2025-08-22
농림식품 판매기술 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250424000000002676,농림식품기술기획평가원,파일,년간,20250424000000002676,2024-06-27,2025-08-22
무료나눔기술 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20260127000000002968,농림식품기술기획평가원,파일,년간,20260127000000002968,2024-06-27,2025-08-22
농림식품RnD 유망기술 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20260127000000002969,농림식품기술기획평가원,파일,년간,20260127000000002969,2024-06-27,2025-08-22
포토뉴스 목록,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20260127000000002970,농림식품기술기획평가원,파일,년간,20260127000000002970,2024-06-27,2025-08-22
농림식품RnD 공고정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240702000000002534,농림식품기술기획평가원,파일,년간,20240702000000002534,2024-06-27,2025-08-22
농림식품 녹색인증 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240702000000002535,농림식품기술기획평가원,파일,년간,20240702000000002535,2024-06-27,2025-08-22
농림식품RnD 교육지도 및 활용 성과 정보,농림식품기술기획평가원에서 보유하고 있는 국가연구개발사업 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240702000000002536,농림식품기술기획평가원,파일,년간,20240702000000002536,2024-06-27,2025-08-22
농림축산식품부 농림축산검역본부_질병진단 표준기술 편람(2023),"소/반추, 돼지, 말, 개, 고양이, 공통 세균성 질병, 기타 등으로 질병진단 표준기술을 설명 - 예) 소 아보바이러스 전파 매개체인 등에모기 분류법",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002478,농림축산검역본부,파일,년간,20240626000000002478,2024-06-26,2024-06-26
정산가격 기간별 법인별 총물량 총금액,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002464,농림축산식품부,OpenAPI,일간,20240625000000002464,2024-06-25,2024-06-25
정산가격 기간별 도매시장별 총물량 총금액,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002463,농림축산식품부,OpenAPI,일간,20240625000000002463,2024-06-25,2024-06-25
전국 공영도매시장 경매원천정보,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002462,농림축산식품부,OpenAPI,일간,20240625000000002462,2024-06-25,2024-06-25
전국 공영도매시장 실시간 경매정보,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002460,농림축산식품부,OpenAPI,수시,20240625000000002460,2024-06-25,2024-06-25
전국 공영도매시장 정산정보,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002459,농림축산식품부,OpenAPI,일간,20240625000000002459,2024-06-25,2024-06-25
한식진흥원_공모전 현황,"한식진흥원의 공모전 현황 데이터입니다. 공모전 이름, 공모 시작일 및 종료일, 공모전의 내용, 참가자격 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002458,한식진흥원,파일,년간,20240625000000002458,2024-06-25,2024-06-25
동축산물 수출검역 EDI송수신자료,동축산물 수출검역 EDI송수신자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002457,농림축산검역본부,파일,년간,20240625000000002457,2024-06-25,2024-06-25
농축수산물 품목 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002476,농림축산식품부,OpenAPI,일간,20240626000000002476,2024-06-25,2024-06-25
농축수산물 산지 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002475,농림축산식품부,OpenAPI,일간,20240626000000002475,2024-06-25,2024-06-25
농축수산물 크기 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002474,농림축산식품부,OpenAPI,일간,20240626000000002474,2024-06-25,2024-06-25
농축수산물 포장 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002473,농림축산식품부,OpenAPI,일간,20240626000000002473,2024-06-25,2024-06-25
농축수산물 단위 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002472,농림축산식품부,OpenAPI,일간,20240626000000002472,2024-06-25,2024-06-25
농축수산물 등급 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002471,농림축산식품부,OpenAPI,일간,20240626000000002471,2024-06-25,2024-06-25
농축수산물 법인 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240626000000002470,농림축산식품부,OpenAPI,일간,20240626000000002470,2024-06-25,2024-06-25
농축수산물 도매시장 코드,aT도매시장 통합홈페이지에서 제공하는 기초코드정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002468,농림축산식품부,OpenAPI,일간,20240625000000002468,2024-06-25,2024-06-25
도매시장 산지공판장 정산 가격,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002467,농림축산식품부,OpenAPI,일간,20240625000000002467,2024-06-25,2024-06-25
정산가격 기간별 법인별 품목별 총물량 총금액,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002466,농림축산식품부,OpenAPI,일간,20240625000000002466,2024-06-25,2024-06-25
정산가격 기간별 도매시장별 품목별 총물량 총금액,aT도매시장 통합홈페이지에서 제공하는 가격정보 OpenApi를 연계하여 농식품 공공데이터 포털에 개방,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240625000000002465,농림축산식품부,OpenAPI,일간,20240625000000002465,2024-06-25,2024-06-25
동영상 강의자료(청년 푸드테크 토크콘서트),청년 푸드테크 토크콘서트 동영상 강의자료입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240624000000002456,농식품공무원교육원,링크,주기없음,20240624000000002456,2024-06-24,2024-06-24
국내 발생 고병원성 AI 바이러스 대표주의 유전정보,국내에서 발생하는 고병원성 조류인플루엔자 바이러스를 분리하여 해당 바이러스의 HA 유전자의 염기서열이다. 해당 유전자 정보를 이용하여 다양한 연구에 활용이 가능할 것으로 판단한다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20230823000000002398,농림축산검역본부,파일,년간,20230823000000002398,2024-06-19,2024-06-19
가축재해보험 보험사별 지급현황,현재 판매중인 보험중에 가축재해보험에 대한 보험사별로 나누어 지역을 시도별로 지급 건수 및 지급보험금에 대한 자료 건,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240621000000002437,농업정책보험금융원,링크,년간,20240621000000002437,2024-06-18,2024-06-24
농작물 품목 코드 정보,"우리나라에서 재배 하고 있는 농작물들이 풍수재해로 인해 피해를 입기 전에 재해보험에 가입되어 있는 데이터로 농작물 품목에 따라 분류하고 품질을 상,중, 하로 구분한다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240621000000002441,농업정책보험금융원,링크,년간,20240621000000002441,2024-06-18,2024-06-18
공통관리정보_20230921,"시스템에서 사용자들이 사용하는 메뉴들 중에서 사용하지 않을경우, 이름 변경이 필요 할 경우 관리자가 마감, 수정, 삭제 등을 관리하고 이력을 기록하는 데이터",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240723000000002591,농업정책보험금융원,링크,주기없음,20240723000000002591,2024-06-18,2024-06-18
계약통제관리,"가축재해보험 계약 진행시에 통제한 이력이 있는 데이터 데이터 설명 5013000000 : 제주, 4579000000 : 전북 고창, 4514000000 : 전라 익산, 4513000000 : 전라 군산",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240621000000002440,농업정책보험금융원,링크,년간,20240621000000002440,2024-06-18,2024-06-18
가축재해보험 지자체 보조 예산 잔액 현황,"가축재해보험 지자체 보조 예산 계약자 지원 후 잔액을 시도예산액, 시군구예산액 시도사용액, 시군구사용액, 농가당한도액, 최대지원금액 등등 세부 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240621000000002439,농업정책보험금융원,링크,년간,20240621000000002439,2024-06-18,2024-06-24
가축재해보험 지역별 가입 현황,"분기별로 가축재해보험에 가입되어 두수, 농가수, 가입금액, 영업보험료, 지급보험료, 가입률들을 지역별로 나눠 현황을 알려줌",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240621000000002438,농업정책보험금융원,링크,분기,20240621000000002438,2024-06-18,2024-06-24
